Loss,State,Policy,Hamming_distance
0.002352488114310894,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007633705600689211,0.10000000149011612,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",3
0.0018803825008024688,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001220624738801801,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0019459693757810648,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.0020381531680618292,0.0,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3
0.0019257269386283582,0.0,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",3
0.000641127165598443,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0008070390221741608,0.20000000298023224,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.002231308413081834,0.30000001192092896,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0038376533891857356,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015840282837977782,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007643339765575075,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0029054311915146513,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0012533520439248491,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013108861182473674,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014375303669551531,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00125197768014651,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015823723846315474,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0016930244096595715,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.001090169582570244,0.0,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3
0.0009316913543017113,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0017499404843157595,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.001634186574467067,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0028279868325088997,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.0013361860575037444,0.10000000149011612,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0025041917685617587,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0011008066094883896,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.00120245945728005,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.001495168348525644,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.002502045737858616,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0020869098989356183,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0008697568197121863,0.20000000298023224,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.0019176825998244995,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0020050772635443748,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009955079882035187,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007154549853511938,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008582272581161288,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.002417428193643545,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001436035985464379,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.000954064836683477,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008407637440009386,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011343165854320603,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0021525362027192685,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0014725737099148262,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.00268405881016065,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013520479291657672,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001968755291086999,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.000717382713009182,0.10000000149011612,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.0020018685491842853,0.10000000149011612,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",2
0.0019343919768646245,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001641712369838677,0.30000001192092896,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0016323988194993921,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0006300102348983927,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0018219852793617264,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013937872252141048,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00140349302626952,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0026103384369028926,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0015197585008682735,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014204686948842138,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015316878024806968,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0018345680397686692,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0012219525451848748,0.20000000298023224,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0018327775342228542,0.30000001192092896,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014310590070640838,0.4000000059604645,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0020224202682360137,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015652583021100452,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0012141570386408063,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0017215056996625622,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013014152372901044,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0008264701273743569,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0026121128849377895,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0012064886792773066,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001072892725834551,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0022189326358423855,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008917974448593435,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0021333027485783695,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0011676275426721894,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0010408219976975885,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0020964094609079442,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.0018977843665233252,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009704708294820952,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001973227284673973,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007083503990991113,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.002398397621250825,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005844947722919436,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0010392425210050682,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007413498797641527,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.001980087920881335,0.30000001192092896,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00032063939307870604,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0017336841769931555,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0011337002400404472,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0006486854221057214,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0017266443446146695,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007530266324802248,0.0,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.0010661604967600047,0.10000000149011612,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",2
0.0018850609657091733,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014773080264149918,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015864563610077376,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0017354483473236426,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009784130621071085,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013207479711410397,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001210056088285949,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011653133412541372,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011699297720204373,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0010499809800716964,0.10000000149011612,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",3
0.0007204529882818278,0.20000000298023224,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",3
0.00044328192259524,0.30000001192092896,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.0010271388510294521,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0013831665941301807,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009900634035581724,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001468267126541356,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005447288369913039,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001842739471756616,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0006856531553420808,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0018813296708041008,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011285202100611569,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005108421799495666,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0014494081646974077,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0010461095225845207,0.30000001192092896,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0017147572756052165,0.4000000059604645,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0006909880735129215,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00034750173737081724,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009659056519533693,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0012902057303705305,0.30000001192092896,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.001082164253574991,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0008210405251360964,0.10000000149011612,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.000525243077070095,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.000622019557825565,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001597881528840439,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011187937757372035,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0010644725217603124,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0020692701183607776,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015107394353599535,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007216960568627584,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008884856605658187,0.30000001192092896,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0013890447981508014,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0017848823990038176,0.10000000149011612,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0007248759335105048,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0008903065563092838,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.000435536013488072,0.10000000149011612,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.00025736392965042265,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0018928486496842117,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007559822295054724,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008307255115900247,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0012580092604982732,0.30000001192092896,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0004077532361009273,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00046675848426137867,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0011928341237446016,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0016301709661882824,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0014352479904381488,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0016225929202238407,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0006337149843982925,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007598001136214505,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007509133374018241,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0010219914947905556,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0008709222470975053,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009211728888547134,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007420703207168811,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0023450293061945404,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.0009376928487122016,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009959348452805057,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0015370329350711254,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009058608266426238,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008185269977514231,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0018993288154747212,0.30000001192092896,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.00036156356967997905,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001057198434940565,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008271893891789173,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001299625588983444,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.001150312987550084,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008489878174622323,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0027185291502831383,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007762820980088073,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0011870585956121893,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0012975116282734067,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008413897557595362,0.20000000298023224,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0006368788946775616,0.30000001192092896,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0008855986886397993,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010520582077980928,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010915851059927519,0.10000000149011612,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0016272922410816154,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.001005398409133892,0.10000000149011612,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.000646126575474474,0.20000000298023224,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.00138713502216126,0.30000001192092896,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0003958901737346615,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0010306856209951754,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0005133919953644256,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.00039952382235608486,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001494127225908748,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0011052129229369712,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.000808125732036924,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0018564619507155456,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0017894326579079162,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001170097365636745,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005459201907581299,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014139578300947156,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001164328202900508,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0004427052691043931,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.00048690122189209983,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.001053875823699535,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005108623004327351,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.00046356508617602377,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007917840232479073,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0009195528203561135,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.000943636988811003,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0014050285419327036,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010827749311835945,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0009168484551268404,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001005490198527111,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.002594159422697695,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005758586590047495,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00036157949373077924,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0003499095442589528,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0006135297666070572,0.10000000149011612,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",3
0.0007782977638346733,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.0016242178244780803,0.10000000149011612,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.001017934394871898,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.000496943476941656,0.10000000149011612,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0017924598478155224,0.20000000298023224,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0020950504574682727,0.30000001192092896,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0021874460212556457,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0004929279078447896,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010081700755930657,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.00249332863034675,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005427876697692438,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005666608425861225,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0012457194362223718,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007960081068470745,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0015966298630033992,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0013830649889601887,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0015297913179947477,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0007363465275806594,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005808542940503852,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008463346273349459,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.000551213544886759,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0007139763353975967,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0011671480997894057,0.0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.0020360783482648373,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0011210848287918282,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0005596914789506718,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0011016597827982347,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008831249710430367,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009680560967318301,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005865673376915662,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0009198496477582398,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0004465438496437735,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0010916188204861677,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.001078651014303031,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010705693112378345,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00047459527405847857,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0008870681353682075,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.002216791887134328,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0009631316853157337,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0006410494475647729,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0007091410319217673,0.30000001192092896,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010981930482075464,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0006310806337111079,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0010208582919510089,0.20000000298023224,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0007509957577608202,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0005233549944326926,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007856453079075898,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0006644318033730556,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0018557721947382172,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0007525792587701249,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.0012076495409023358,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.000875273407109356,0.20000000298023224,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0011184132615205192,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0010796972080071507,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0005716993771609892,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0011511303192492939,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.0010018409781685916,0.10000000149011612,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",2
0.001999749972141509,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.0008038637848593322,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.00042675647218979457,0.20000000298023224,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.0013303621562750362,0.30000001192092896,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.00090784798266792,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
